corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_rush_hour,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,corridor_events_4h,corridor_events_24h,y_closure,y_priority,y_duration,y_severity,id,corridor,event_cause,is_stale_active,start_datetime
14,14,5,3,10,5,6,3,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,1,0,1,0,1,3,0,1,,0,FKID003461,ORR North 1,vehicle_breakdown,0,2024-03-31 05:53:06.742000+00:00
11,6,0,26,10,6,6,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,9,31,0,0,101.6763598,0,FKID003452,Non-corridor,others,0,2024-03-31 06:13:46.075000+00:00
11,14,5,41,10,6,6,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,10,32,0,0,,0,FKID003462,Non-corridor,vehicle_breakdown,0,2024-03-31 06:19:03.659000+00:00
11,14,2,26,10,6,6,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,7,32,1,0,8.768508033333335,1,FKID003451,Non-corridor,vehicle_breakdown,0,2024-03-31 06:40:30.789000+00:00
11,13,0,53,10,7,6,3,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,1,0,0,8,33,0,0,,0,FKID003456,Non-corridor,tree_fall,0,2024-03-31 07:02:26.554000+00:00
17,14,2,25,10,7,6,3,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,1,0,0,0,0,1,122.7237518,0,FKID003458,Old Airport Road,vehicle_breakdown,0,2024-03-31 07:03:21.342000+00:00
11,14,2,48,10,7,6,3,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,9,34,0,0,90.95861588333334,0,FKID003459,Non-corridor,vehicle_breakdown,0,2024-03-31 07:09:39.878000+00:00
10,14,2,7,10,7,6,3,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,1,8,0,1,,0,FKID003460,Mysore Road,vehicle_breakdown,0,2024-03-31 07:49:09.066000+00:00
15,14,5,23,10,8,6,3,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,0,0,1,,0,FKID003463,ORR North 2,vehicle_breakdown,0,2024-03-31 08:47:23.689000+00:00
11,4,0,23,10,11,6,3,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,34,1,0,330.96583333333336,1,FKID003465,Non-corridor,construction,0,2024-03-31 11:34:48.050000+00:00
4,4,0,45,10,12,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,1,1,,1,FKID003706,CBD 1,construction,0,2024-03-31 12:05:46+00:00
18,4,0,45,10,12,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,4,1,1,,1,FKID003707,Old Madras Road,construction,0,2024-03-31 12:05:46+00:00
15,14,8,23,10,17,6,3,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,1,0,1,,0,FKID003472,ORR North 2,vehicle_breakdown,0,2024-03-31 17:16:28.731000+00:00
2,14,3,43,10,17,6,3,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,5,0,1,,0,FKID003467,Bellary Road 1,vehicle_breakdown,0,2024-03-31 17:27:23.750000+00:00
10,14,3,6,10,18,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,8,0,1,,0,FKID003474,Mysore Road,vehicle_breakdown,0,2024-03-31 18:46:51.221000+00:00
2,14,5,20,10,19,6,3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,1,6,0,1,24.24073986666667,0,FKID003468,Bellary Road 1,vehicle_breakdown,0,2024-03-31 19:17:43.540000+00:00
11,14,3,38,10,19,6,3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,32,0,0,,0,FKID003471,Non-corridor,vehicle_breakdown,0,2024-03-31 19:18:46.193000+00:00
11,14,3,8,10,19,6,3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,1,32,0,0,,0,FKID003475,Non-corridor,vehicle_breakdown,0,2024-03-31 19:51:23.539000+00:00
11,3,0,50,10,20,6,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0,0,2,31,0,0,,0,FKID003473,Non-corridor,congestion,0,2024-03-31 20:49:59.901000+00:00
15,14,6,23,10,20,6,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,1,2,0,1,41.59923455,0,FKID003469,ORR North 2,vehicle_breakdown,0,2024-03-31 20:54:47.820000+00:00
10,14,4,6,10,21,6,3,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,1,0,1,0,1,7,0,1,,0,FKID003481,Mysore Road,vehicle_breakdown,0,2024-03-31 21:43:08.507000+00:00
10,14,3,7,10,22,6,3,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1,0,1,0,2,7,0,1,18.0877439,0,FKID003476,Mysore Road,vehicle_breakdown,0,2024-03-31 22:19:42.475000+00:00
18,4,0,45,10,22,6,3,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,3,1,1,,1,FKID003477,Old Madras Road,construction,0,2024-03-31 22:49:30.006000+00:00
11,2,0,46,10,22,6,3,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,3,22,0,0,,0,FKID003480,Non-corridor,accident,0,2024-03-31 22:53:39.784000+00:00
8,11,0,0,10,23,6,3,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,1,,0,FKID003478,IRR(Thanisandra road),road_conditions,0,2024-03-31 23:20:24.803000+00:00
2,2,0,32,10,23,6,3,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,4,0,1,,0,FKID003482,Bellary Road 1,accident,0,2024-03-31 23:28:15.219000+00:00
6,3,0,19,10,0,0,4,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,,0,FKID003479,Hennur Main Road,congestion,0,2024-04-01 00:30:10.645000+00:00
10,14,2,1,10,0,0,4,0.0,1.0,0.0,1.0,0,1,0,1,0,2,7,0,1,,0,FKID003489,Mysore Road,vehicle_breakdown,0,2024-04-01 00:36:19.324000+00:00
10,3,0,6,10,1,0,4,0.25881904510252074,0.9659258262890683,0.0,1.0,0,1,0,0,0,3,8,0,1,,0,FKID003488,Mysore Road,congestion,0,2024-04-01 01:24:44.546000+00:00
8,6,0,25,10,1,0,4,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0,0,1,1,0,1,65.08393731666666,0,FKID003484,IRR(Thanisandra road),others,0,2024-04-01 01:44:47.858000+00:00
14,2,0,18,10,1,0,4,0.25881904510252074,0.9659258262890683,0.0,1.0,0,1,0,0,0,0,2,0,1,,0,FKID003492,ORR North 1,accident,0,2024-04-01 01:45:26.074000+00:00
11,4,0,14,10,1,0,4,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,1,0,0,1,19,0,0,2963.87893805,0,FKID003485,Non-corridor,construction,0,2024-04-01 01:56:08.827000+00:00
11,6,0,44,10,2,0,4,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,1,0,0,2,20,0,0,,0,FKID003487,Non-corridor,others,0,2024-04-01 02:11:18.878000+00:00
2,14,1,32,10,2,0,4,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1,0,1,0,1,4,0,1,,0,FKID003491,Bellary Road 1,vehicle_breakdown,0,2024-04-01 02:43:31.755000+00:00
9,14,2,34,10,3,0,4,0.7071067811865476,0.7071067811865476,0.0,1.0,0,1,0,1,0,0,0,0,1,15.24906015,0,FKID003486,Magadi Road,vehicle_breakdown,0,2024-04-01 03:06:18.897000+00:00
11,14,2,51,10,3,0,4,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,1,1,0,2,16,0,0,131.94412271666667,0,FKID003490,Non-corridor,vehicle_breakdown,0,2024-04-01 03:23:13.620000+00:00
19,6,0,53,10,5,0,4,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,0,0,0,0,0,1,92.57581136666666,0,FKID003493,Tumkur Road,others,0,2024-04-01 05:25:38.906000+00:00
11,3,0,50,10,5,0,4,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,1,0,0,3,13,0,0,,0,FKID003496,Non-corridor,congestion,0,2024-04-01 05:42:15.168000+00:00
3,6,0,52,10,6,0,4,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,0,1,,0,FKID003502,Bellary Road 2,others,0,2024-04-01 06:55:05.070000+00:00
19,14,2,39,10,7,0,4,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,1,0,1,0,1,1,0,1,,0,FKID003494,Tumkur Road,vehicle_breakdown,0,2024-04-01 07:07:24.443000+00:00
3,2,0,52,10,8,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,1,0,0,0,1,1,0,1,111.00052843333332,1,FKID003497,Bellary Road 2,accident,0,2024-04-01 08:43:56.797000+00:00
16,14,7,2,10,8,0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,1,0,1,0,0,0,0,1,,0,FKID003495,ORR West 1,vehicle_breakdown,0,2024-04-01 08:50:05.693000+00:00
2,6,0,43,10,18,0,4,-1.0,-1.8369701987210297e-16,0.0,1.0,1,1,0,0,0,0,3,0,1,2439.674774333333,0,FKID003501,Bellary Road 1,others,0,2024-04-01 18:12:43.713000+00:00
15,14,3,23,10,18,0,4,-1.0,-1.8369701987210297e-16,0.0,1.0,1,1,0,1,0,0,1,0,1,75.40505538333333,0,FKID003499,ORR North 2,vehicle_breakdown,0,2024-04-01 18:28:41.937000+00:00
11,14,5,28,10,18,0,4,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,1,0,0,8,0,0,68.49113005,0,FKID003500,Non-corridor,vehicle_breakdown,0,2024-04-01 18:53:03.655000+00:00
8,11,0,0,10,19,0,4,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0,0,0,2,0,1,,0,FKID003498,IRR(Thanisandra road),road_conditions,0,2024-04-01 19:22:27.417000+00:00
11,14,5,38,10,19,0,4,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,1,0,1,8,0,0,,0,FKID003503,Non-corridor,vehicle_breakdown,0,2024-04-01 19:27:39.924000+00:00
12,14,5,15,10,19,0,4,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,1,0,1,0,0,0,0,1,145.02591746666667,0,FKID003511,ORR East 1,vehicle_breakdown,0,2024-04-01 19:43:56.956000+00:00
11,14,3,38,10,20,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,1,0,2,8,0,0,,0,FKID003508,Non-corridor,vehicle_breakdown,0,2024-04-01 20:13:06.304000+00:00
20,14,2,14,10,20,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,1,0,0,0,0,1,,0,FKID003523,Varthur Road,vehicle_breakdown,0,2024-04-01 20:38:28.996000+00:00
13,14,2,14,10,20,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,1,0,0,0,0,1,,0,FKID003504,ORR East 2,vehicle_breakdown,0,2024-04-01 20:39:49.945000+00:00
21,14,4,34,10,20,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,1,0,0,0,0,1,,0,FKID003524,West of Chord Road,vehicle_breakdown,0,2024-04-01 20:41:32.057000+00:00
11,6,0,51,10,20,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0,0,3,8,0,0,235.79430155,0,FKID003507,Non-corridor,others,0,2024-04-01 20:59:08.727000+00:00
17,14,2,25,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,1,0,0,0,0,1,74.84090605,0,FKID003505,Old Airport Road,vehicle_breakdown,0,2024-04-01 21:00:57.436000+00:00
11,6,0,2,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0,0,4,9,0,0,,0,FKID003506,Non-corridor,others,0,2024-04-01 21:01:19.065000+00:00
9,14,7,34,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,1,0,0,1,0,1,,0,FKID003528,Magadi Road,vehicle_breakdown,0,2024-04-01 21:03:47.696000+00:00
10,14,2,6,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,1,0,0,4,0,1,,0,FKID003514,Mysore Road,vehicle_breakdown,0,2024-04-01 21:12:45.864000+00:00
21,7,0,42,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,0,1,1,0,1,,0,FKID003509,West of Chord Road,pot_holes,0,2024-04-01 21:20:14.566000+00:00
12,4,0,14,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,0,1,1,0,1,1576.6894166666668,0,FKID003510,ORR East 1,construction,0,2024-04-01 21:49:04.635000+00:00
11,14,2,20,10,21,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,1,0,5,10,0,0,,0,FKID003526,Non-corridor,vehicle_breakdown,0,2024-04-01 21:52:52.978000+00:00
12,3,0,14,10,22,0,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0,0,0,2,2,0,1,,0,FKID003525,ORR East 1,congestion,0,2024-04-01 22:01:59.036000+00:00
11,14,10,42,10,22,0,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,1,0,6,11,0,0,,0,FKID003517,Non-corridor,vehicle_breakdown,0,2024-04-01 22:13:06.398000+00:00
13,14,5,28,10,22,0,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0,1,0,1,1,0,1,,0,FKID003512,ORR East 2,vehicle_breakdown,0,2024-04-01 22:22:35.313000+00:00
12,14,2,14,10,22,0,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0,1,0,3,3,0,1,,0,FKID003529,ORR East 1,vehicle_breakdown,0,2024-04-01 22:49:37.965000+00:00
11,6,0,38,10,23,0,4,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,1,0,0,6,11,0,0,,0,FKID003515,Non-corridor,others,0,2024-04-01 23:07:53.143000+00:00
10,14,2,6,10,23,0,4,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,1,0,1,0,1,3,0,1,,0,FKID003522,Mysore Road,vehicle_breakdown,0,2024-04-01 23:41:16.165000+00:00
17,14,2,25,10,0,1,4,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,1,1,1,14.23674055,1,FKID003518,Old Airport Road,vehicle_breakdown,0,2024-04-02 00:25:28.394000+00:00
9,7,0,34,10,0,1,4,0.0,1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,1,2,0,1,,0,FKID003519,Magadi Road,pot_holes,0,2024-04-02 00:50:14.408000+00:00
11,14,2,51,10,0,1,4,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1,0,5,12,0,0,,0,FKID003516,Non-corridor,vehicle_breakdown,0,2024-04-02 00:51:15.909000+00:00
21,14,2,6,10,0,1,4,0.0,1.0,0.7818314824680298,0.6234898018587336,0,1,0,1,0,1,2,0,1,,0,FKID003520,West of Chord Road,vehicle_breakdown,0,2024-04-02 00:58:17.907000+00:00
8,13,0,25,10,1,1,4,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,2,0,1,,0,FKID003521,IRR(Thanisandra road),tree_fall,0,2024-04-02 01:09:09.285000+00:00
11,14,2,52,10,1,1,4,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,1,0,4,13,0,0,,0,FKID003527,Non-corridor,vehicle_breakdown,0,2024-04-02 01:10:00.765000+00:00
0,14,2,3,10,1,1,4,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,0,1,,0,FKID003533,Airport New South Road,vehicle_breakdown,0,2024-04-02 01:32:19.975000+00:00
14,14,10,3,10,2,1,4,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,0,0,1,37.87514003333333,0,FKID003531,ORR North 1,vehicle_breakdown,0,2024-04-02 02:10:08.003000+00:00
7,14,3,15,10,2,1,4,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,0,0,1,,0,FKID003536,Hosur Road,vehicle_breakdown,0,2024-04-02 02:16:12.463000+00:00
19,14,3,8,10,2,1,4,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,2,0,1,,0,FKID003534,Tumkur Road,vehicle_breakdown,0,2024-04-02 02:32:53.215000+00:00
2,7,0,43,10,3,1,4,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,1,0,1,,0,FKID003530,Bellary Road 1,pot_holes,0,2024-04-02 03:19:55.143000+00:00
11,14,2,50,10,3,1,4,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,1,0,2,12,0,0,,0,FKID003532,Non-corridor,vehicle_breakdown,0,2024-04-02 03:22:30.358000+00:00
15,14,5,23,10,4,1,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,1,0,1,,0,FKID003541,ORR North 2,vehicle_breakdown,0,2024-04-02 04:25:38.675000+00:00
11,4,0,16,10,4,1,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0,0,3,12,0,0,1440.720283333333,0,FKID003539,Non-corridor,construction,0,2024-04-02 04:30:02.783000+00:00
15,14,5,23,10,4,1,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,1,0,1,2,0,1,,0,FKID003546,ORR North 2,vehicle_breakdown,0,2024-04-02 04:49:34.583000+00:00
1,14,7,0,10,4,1,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,0,1,,0,FKID003548,Bannerghata Road,vehicle_breakdown,0,2024-04-02 04:52:04.842000+00:00
15,6,0,23,10,5,1,4,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,1,0,0,0,2,3,0,1,30.405308533333333,0,FKID003538,ORR North 2,others,0,2024-04-02 05:00:50.267000+00:00
2,14,6,43,10,5,1,4,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,1,0,1,0,1,2,0,1,136.31685245,0,FKID003535,Bellary Road 1,vehicle_breakdown,0,2024-04-02 05:13:16.714000+00:00
1,16,0,22,10,5,1,4,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,0,1,1,0,1,,0,FKID003537,Bannerghata Road,water_logging,0,2024-04-02 05:20:44.073000+00:00
11,14,2,27,10,5,1,4,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,1,1,0,2,13,1,0,,1,FKID003549,Non-corridor,vehicle_breakdown,0,2024-04-02 05:29:57.832000+00:00
1,16,0,37,10,5,1,4,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,0,2,2,0,1,2414.280303016667,0,FKID003540,Bannerghata Road,water_logging,0,2024-04-02 05:43:22.781000+00:00
10,14,2,17,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,2,0,1,40.551200216666665,0,FKID003542,Mysore Road,vehicle_breakdown,0,2024-04-02 06:12:04.412000+00:00
2,14,10,32,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,1,0,2,3,0,1,,0,FKID003557,Bellary Road 1,vehicle_breakdown,0,2024-04-02 06:32:27.250000+00:00
3,14,6,52,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,2,0,1,,0,FKID003560,Bellary Road 2,vehicle_breakdown,0,2024-04-02 06:36:19.591000+00:00
1,14,8,37,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,1,0,3,3,0,1,37.75064423333333,0,FKID003544,Bannerghata Road,vehicle_breakdown,0,2024-04-02 06:38:45.177000+00:00
11,14,2,49,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,1,1,0,3,13,0,0,,0,FKID003561,Non-corridor,vehicle_breakdown,0,2024-04-02 06:49:13.327000+00:00
2,14,6,20,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,1,0,3,4,0,1,79.2974488,0,FKID003545,Bellary Road 1,vehicle_breakdown,0,2024-04-02 06:49:30.630000+00:00
11,11,0,51,10,6,1,4,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,1,0,0,4,14,1,0,,1,FKID003543,Non-corridor,road_conditions,0,2024-04-02 06:52:05.522000+00:00
11,7,0,4,10,7,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,0,0,5,15,1,0,,1,FKID003547,Non-corridor,pot_holes,0,2024-04-02 07:06:34.361000+00:00
9,6,0,49,10,7,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,2,0,1,,0,FKID003550,Magadi Road,others,0,2024-04-02 07:28:26.350000+00:00
10,14,3,7,10,7,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,1,0,1,0,1,3,0,1,35.1868439,0,FKID003552,Mysore Road,vehicle_breakdown,0,2024-04-02 07:32:27.344000+00:00
21,14,4,36,10,7,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,1,0,1,0,0,3,0,1,,0,FKID003558,West of Chord Road,vehicle_breakdown,0,2024-04-02 07:34:00.078000+00:00
11,14,2,26,10,7,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,1,0,5,16,0,0,,0,FKID003555,Non-corridor,vehicle_breakdown,0,2024-04-02 07:53:58.508000+00:00
10,14,5,7,10,8,1,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,1,0,1,0,2,4,0,1,,0,FKID003551,Mysore Road,vehicle_breakdown,0,2024-04-02 08:48:40.926000+00:00
10,14,8,17,10,8,1,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,1,0,1,0,3,5,0,1,70.84477651666666,0,FKID003554,Mysore Road,vehicle_breakdown,0,2024-04-02 08:58:07.976000+00:00
20,14,2,50,10,9,1,4,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,1,0,1,,0,FKID003556,Varthur Road,vehicle_breakdown,0,2024-04-02 09:09:56.885000+00:00
12,14,7,5,10,18,1,4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,1,0,1,0,0,4,0,1,,0,FKID003566,ORR East 1,vehicle_breakdown,0,2024-04-02 18:25:47.221000+00:00
0,14,8,19,10,18,1,4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,1,0,1,,0,FKID003568,Airport New South Road,vehicle_breakdown,0,2024-04-02 18:30:06.488000+00:00
10,14,10,31,10,19,1,4,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1,0,1,0,0,6,0,1,38.20066928333333,0,FKID003562,Mysore Road,vehicle_breakdown,0,2024-04-02 19:01:52.706000+00:00
12,14,10,5,10,19,1,4,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1,0,1,0,1,5,0,1,,0,FKID003563,ORR East 1,vehicle_breakdown,0,2024-04-02 19:08:33.096000+00:00
20,14,6,14,10,19,1,4,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,2,0,1,46.857148433333336,0,FKID003565,Varthur Road,vehicle_breakdown,0,2024-04-02 19:51:57.701000+00:00
10,14,10,7,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,0,1,7,0,1,,0,FKID003574,Mysore Road,vehicle_breakdown,0,2024-04-02 20:04:00.322000+00:00
11,14,3,51,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,1,0,0,14,0,0,64.38512095,0,FKID003567,Non-corridor,vehicle_breakdown,0,2024-04-02 20:24:24.222000+00:00
9,14,2,30,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,0,0,3,0,1,,0,FKID003572,Magadi Road,vehicle_breakdown,0,2024-04-02 20:32:56.283000+00:00
3,14,3,52,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,0,0,1,0,1,,0,FKID003573,Bellary Road 2,vehicle_breakdown,0,2024-04-02 20:35:30.969000+00:00
3,6,0,9,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,0,0,1,2,0,1,241.04827926666667,0,FKID003564,Bellary Road 2,others,0,2024-04-02 20:45:04.081000+00:00
19,13,0,53,10,20,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,1,0,1,625.2399286,0,FKID003569,Tumkur Road,tree_fall,0,2024-04-02 20:54:32.794000+00:00
14,14,10,35,10,21,1,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,1,0,1,,0,FKID003570,ORR North 1,vehicle_breakdown,0,2024-04-02 21:06:44.335000+00:00
2,14,5,43,10,21,1,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,1,0,0,4,0,1,,0,FKID003579,Bellary Road 1,vehicle_breakdown,0,2024-04-02 21:24:05.026000+00:00
1,11,0,22,10,21,1,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,4,0,1,,0,FKID003571,Bannerghata Road,road_conditions,0,2024-04-02 21:30:03.600000+00:00
12,14,10,33,10,21,1,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,1,0,2,5,0,1,,0,FKID003582,ORR East 1,vehicle_breakdown,0,2024-04-02 21:47:23.032000+00:00
11,14,7,47,10,22,1,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,1,0,1,11,0,0,,0,FKID003586,Non-corridor,vehicle_breakdown,0,2024-04-02 22:14:04.837000+00:00
11,14,4,52,10,22,1,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,1,0,2,12,0,0,,0,FKID003575,Non-corridor,vehicle_breakdown,0,2024-04-02 22:47:40.804000+00:00
10,10,0,1,10,22,1,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,0,0,0,2,7,0,1,0.6063,0,FKID003577,Mysore Road,public_event,0,2024-04-02 22:52:09.622000+00:00
